The Ring (1927),The Farmers Wife (1928),Champagne (1928),The Manxman (1929),Blackmail (1929),Murder (1930),The Skin Game (1931),Rich and Strange (1931),Number Seventeen (1932)
0.5298954135433606,0.6863619389325206,0.5161681410388717,0.527948879611573,0.0076325643967304745,0.044770729149450156,0.16120102810856146,0.02699186524845968,0.14076994161714443
0.5807297236110159,0.7273312413161115,0.5178933495089597,0.5487898919725112,0.019968406573982238,0.029540967247944718,0.15986761623105963,0.005562743865470368,0.116733306930001
0.5844597977356952,0.7077362457967364,0.49235413421525337,0.5905614953303366,0.042065645895268296,0.014263163097433975,0.1667689680176551,9.010206805530939e-4,0.10103183763544572
0.52013369459128,0.64097868958014,0.4491153871815373,0.6480522832010704,0.07292871773416298,0.005628328887102645,0.17049865715900245,0.010917032145944527,0.0990553420944018
0.40390746369329117,0.5633136075148384,0.405406660739925,0.7092432590805501,0.10686135885284676,0.0045837117812547535,0.16262228178483562,0.035722431934298124,0.11046553081285888
0.2798082171419093,0.5120145400574241,0.3710143715194442,0.7606676135340079,0.1377908310628417,0.011972499972629932,0.14771489282278416,0.07785953414570936,0.13005138372837002
0.18552473523406404,0.5135386702463927,0.3457405242843901,0.7906599705687262,0.1646252375483265,0.03182889287054111,0.1400837415883707,0.13980315847762,0.15106594426894213
0.13085479451991647,0.5722049280694271,0.32617792136561136,0.7918556951745139,0.18986156660211437,0.0684908499718328,0.14766472935654507,0.2179021141110349,0.16869848148102154
0.10617704543110076,0.6569428966764195,0.31121985099356136,0.7632672905829944,0.2124836139659088,0.12040708689684285,0.16097267716806365,0.2981185949662431,0.18155901979784195
0.10286539467604691,0.717059329254052,0.3026842628335046,0.7108920924107126,0.22536583348923225,0.1748351717082269,0.16080328655854953,0.3633082686773407,0.19076800374272915
0.12227705518876754,0.7254332275247447,0.3007159902534648,0.6474111846083387,0.221039123836491,0.2091471476902517,0.13672781251196792,0.4093121512406259,0.19806430127358743
0.16808060678632666,0.6945613076854459,0.2981645020232637,0.5899941291581746,0.1981166419022507,0.20556894599591202,0.0961166152144673,0.45018355402065185,0.20467259750073677
0.23397775058722783,0.6526578662015504,0.2843977298857477,0.5520349784492037,0.16256810658708695,0.16963946087584844,0.05595438644384323,0.5022148730670603,0.21135479476550373
0.30246702411054144,0.629027811324486,0.25894352572332463,0.5321415885533721,0.12611431237681475,0.1269422536418002,0.029487389948426004,0.5642091795969661,0.21870167544941568
0.35696703004055064,0.6556907173603467,0.23807441037265692,0.5145856301162463,0.10286364579411761,0.09843558268648359,0.02140985873679202,0.6154567579548081,0.22681333851610486
0.3925059052724669,0.7458837431147448,0.24183371794363664,0.4859668291112092,0.1019611198327982,0.0858204350245963,0.0312825964614763,0.6292751669580346,0.23474958632798612
0.41263264357055207,0.8630440626651856,0.27302558372732366,0.45062007163778406,0.1197084956855395,0.07929071655650087,0.056361497835405186,0.5877094567780444,0.24085633448665844
0.4220224365228667,0.9337143855956683,0.31244061134857554,0.42681711043891424,0.14011312360947442,0.06965201563038395,0.09024004762837393,0.49199413429523076,0.24428080999735516
0.4296111588027933,0.9088997003331073,0.33715700897562434,0.4287255724010429,0.14585182094338336,0.05594301824174058,0.12230630791553153,0.36685886294536246,0.2464026682094545
0.45146594662315354,0.8157023488115042,0.3409187509383861,0.45256040320457197,0.12995533134648857,0.05000743313148348,0.1429302295234684,0.2513572651094689,0.25029951843053616
0.49613670428974166,0.7375528964317827,0.3357701387541167,0.47816262915650404,0.09819322248205618,0.07042723948388113,0.15095872378459285,0.17661580638502022,0.25783959202737944
0.5507408672675796,0.7354660966559111,0.3394447702761195,0.48489131420476894,0.06257839068805378,0.12538449979440125,0.15529520622367954,0.14771333019226734,0.2665960876056199
0.5944679311436656,0.7966909076776363,0.3626979233186648,0.46977131840694863,0.03332185846972519,0.2005639053526507,0.168230683558665,0.14614724008353247,0.2698353928819414
0.622962781984604,0.8638100149624987,0.4017435527899192,0.4497720186739664,0.014687249976778474,0.2698813819687147,0.19736442412092303,0.149286288222979,0.26056945903053375
0.6506349705231407,0.893538338297489,0.43935114099666933,0.442985281438596,0.0056865572327404156,0.32258896009274884,0.24396593487962098,0.14848346932507173,0.2367983135433566
0.6915960187164023,0.8677991651666909,0.45674653873913473,0.4486822682753773,0.0035536400741202584,0.36627299115906,0.3067237007695096,0.15169837745652903,0.20365244120532117
0.7428213481299138,0.7768627815523572,0.4470798187257997,0.4492443359892816,0.006895318836203766,0.3925665224998498,0.38185054475592606,0.17119558757829093,0.1711337919400609
0.7874821655061777,0.6356816501760576,0.418598792061458,0.43011886853989445,0.016517857748633964,0.3669882591719296,0.45701611672699816,0.20837118590541712,0.1491870903743087
0.8176642153097474,0.4959046842244129,0.3861101166833696,0.39418069642702197,0.034091958187913725,0.2772564831243157,0.5111708652357585,0.2485778773748393,0.1444651995386477
0.8479205039845814,0.40493978937857095,0.3586487264491554,0.35801792529605925,0.06074105420000294,0.16596926725928798,0.5286725934755871,0.27037485781515785,0.15980597630672744
0.8926751686042665,0.3717815197262058,0.33521235833710583,0.33889679386300137,0.09771033120034793,0.0962009520308029,0.5129215704357142,0.2625829162966949,0.19387256417414633
0.932683139240345,0.38687264758356804,0.3133563244477584,0.3457480298721761,0.14733961305330529,0.10970162330268987,0.4804821902330629,0.2352336909037533,0.23996060754699042
0.9243395749957198,0.4428460662499457,0.2981697753566055,0.3777033384346513,0.20882850203398542,0.2183302995826699,0.44446506832867533,0.21315795853641845,0.28558088628703027
0.8504370261249455,0.5170647387987911,0.29722788556520463,0.42650255246822777,0.2696375982547819,0.3911357757535062,0.41110122795785814,0.21547108745392973,0.31554730967541367
0.7466130643831431,0.5662232199298688,0.30815893133641753,0.47976985263532207,0.3051100042680887,0.5443190737392619,0.3904475999831007,0.2388336246087233,0.31864647003150076
0.667481058189303,0.5681827388762175,0.31740924775281093,0.5245912134750228,0.29444326633670537,0.5982095563498386,0.4011701160930846,0.2608204916054088,0.2938648054577087
0.6368207560713269,0.5450463545262261,0.31484109867712573,0.551024263890482,0.2396706918862777,0.5560996178720935,0.4617860720990806,0.2616698699572911,0.2512354986134243
0.6360564679227579,0.5198314091307059,0.30844544791468187,0.554055181623757,0.16693523244442537,0.47935712984497303,0.5784436414280041,0.244851655133441,0.2062020288309614
0.6293748076332727,0.48326403113179806,0.31925232230992623,0.5333976220116778,0.10910387014749247,0.39825002176530405,0.7357503864588264,0.23695072338199696,0.17145038203818685
0.5950555992785775,0.4326510431342728,0.35674268931317843,0.49354592749670473,0.08726273011883488,0.30360182509412686,0.8923992898934233,0.2661939484746502,0.15174873654205434
0.5426710075227685,0.41075012029656893,0.4019454513048937,0.444781937053389,0.10377809045837032,0.1993318932605356,0.9926962935818611,0.3373744859248169,0.14441769140770608
0.5046405944460316,0.47088679742324213,0.42134678354511035,0.400293791200758,0.14612131335702921,0.10949899878898674,1,0.4227873313352754,0.1436372054953762
0.5037110295769665,0.6105714567932451,0.3970753285193811,0.36809139405711444,0.19624494175010523,0.04980399866868513,0.9254174021679222,0.47753769422115305,0.14459498233363732
0.5264791130113868,0.7569717017793599,0.33987931844770863,0.3462111698499309,0.24010604349002884,0.01844870171996428,0.816176349481722,0.47076675156083403,0.14480894314447443
0.5384529243085142,0.8284935155264681,0.27798314880663116,0.32695821521249385,0.27108770935402726,0.005531636688970594,0.7144644495034126,0.40873829697109604,0.14309593659975414
0.5275967610400109,0.8077755320200165,0.2396301814414517,0.30363625261540833,0.28644568105486873,0.002070738227064079,0.6336426439964902,0.3287768960256828,0.1386550964888041
0.5192840135520488,0.7407319896477762,0.23754469043040916,0.2730517413789243,0.2839572842955071,0.004028169573117969,0.5676743446479333,0.2701425312809861,0.13201413468174686
0.5422555652918208,0.6734338515388472,0.25790693429432376,0.23699513136600522,0.26395112307835505,0.012301948349083096,0.5068129937011735,0.2495052885314857,0.127155982168062
0.5917973838609907,0.6147477187372067,0.2707555670183889,0.2047221357340428,0.2331933048415562,0.02855112104476733,0.44179272770341294,0.2586805776742393,0.1323722331828797
0.631749106536443,0.5573746617213311,0.265079131768977,0.19001402351651753,0.2050618676631264,0.0486775355872234,0.3665190694444064,0.2779928877127883,0.15780415753824775
0.6251949130221267,0.5114005380575656,0.26961813426202813,0.20219463309875532,0.19538735080497913,0.06340110205634641,0.2854273543979874,0.2902060097832485,0.20989492132781126
0.5629654381251966,0.5050215785452673,0.32532985015204147,0.24209865018505755,0.21574804702689168,0.0688324014400514,0.2145830312294974,0.2876016358233956,0.285547856167819
0.4691687619218571,0.5499112887581274,0.435662674033953,0.3069709082079214,0.2657700128580187,0.06844338279427503,0.1706980602074961,0.2722429794645644,0.3699758945545382
0.38150613159697555,0.6125838506365008,0.5498809883182464,0.39383041203987085,0.33056585464110894,0.06195096943029193,0.15854988527278044,0.2518417550762043,0.44085432795967816
0.3267922970225143,0.6363203383972276,0.5994736336547678,0.4950629828933184,0.3909187394306958,0.046143957456986406,0.16745996078072248,0.23374984294574913,0.4775957685586395
0.3134528498988374,0.5900634331302299,0.5555987703573664,0.593499746193679,0.4387369372248856,0.025878852222595002,0.17699419430442,0.21925851191989204,0.47064069428038724
0.3394107700905315,0.48756803302891516,0.45330360222555605,0.6642972271976989,0.47769380985184884,0.010463962135253533,0.16842893044951357,0.20162884465800787,0.42499540788059625
0.4022367902551073,0.37695212721632887,0.3594313944022807,0.6833379633335566,0.50768151985371,0.003003295343682705,0.13679920540421558,0.1717532779660899,0.3560920391704269
0.5020206155982054,0.31510742009434434,0.3195728916909658,0.6403432472824878,0.518134449895447,6.096766382706226e-4,0.09399844368812767,0.12881619395966787,0.28145171644798805
0.6315836550220848,0.3213783809082297,0.3343445981560222,0.5515754317458744,0.5025061074902868,8.779164269804704e-5,0.05914437407625421,0.08503795552855643,0.21394838810567304
0.7647561185417113,0.358887546333654,0.37280307957212644,0.45812708840662963,0.4726597978360374,1.1408115194700865e-5,0.04571275293366483,0.0580288757948376,0.16002962257827733
0.8634867100049785,0.38982478077683264,0.3979085778417576,0.40255321658457144,0.45338623248180404,2.7440725207883957e-5,0.055564145487055246,0.057864302758317054,0.12183316789875553
0.8977553384411663,0.42773203232249307,0.3892751149532105,0.4023076196895671,0.4644319931625341,2.139050540368342e-4,0.07945724947317347,0.08023453372988595,0.09974393716068297
0.8544236559716949,0.5021942040301088,0.35678791342038796,0.44504383503937367,0.504875621769005,0.0012664686266760923,0.10099219233222574,0.11028848881024075,0.09295726244289355
0.7402957813403628,0.5975989673247516,0.3289217447917383,0.5029220361768333,0.5485574874560599,0.005559290445259893,0.10506135257857004,0.13435748164399916,0.09831741886239874
0.5910441987785824,0.6615979519509845,0.3198218199369111,0.5445504123708064,0.5585490965058558,0.01804844553981261,0.08804880757753519,0.1498381796527661,0.10950968730977431
0.4625665394647468,0.6646598199928544,0.31488874072519024,0.541428435903663,0.5157521765693313,0.04325489698922562,0.06037305501387056,0.162322196556737,0.11835282021530698
0.3956710066124617,0.628340316299231,0.29251339504129154,0.4812353492981516,0.4346282702356994,0.07659990414869619,0.038688880953357,0.1736414854182248,0.11804653983913771
0.3931987890881959,0.5948663891729976,0.2476587097756754,0.3817421815444804,0.3475160282597506,0.1013691831421592,0.037662256807567684,0.17877159351706914,0.10641605489613742
0.4327593635124024,0.5919319410601441,0.18989517510652573,0.282899446226357,0.277146521674425,0.10490454650614872,0.06886723265273324,0.17648350811311828,0.08694080284294702
0.4892539976344095,0.634980068936931,0.13195582673366762,0.21724484173592443,0.22951630156550717,0.09703624630909706,0.14064963997717925,0.174948878646128,0.06685374563765466
0.542653891934572,0.7309366287720659,0.0863126934574285,0.18790581422732028,0.20650170583538255,0.09947105690009415,0.2500165421923694,0.18063779290669033,0.053548309361717714
0.5781278091726201,0.8564194176727876,0.061792694134922894,0.17423100534545935,0.2126988462351705,0.1186979213217031,0.37154166640443154,0.18767651883187272,0.051343999980048224
0.5901252946523982,0.9576149639619371,0.05565643440812397,0.1542502107530076,0.24903557869601106,0.1412507920081559,0.46027047103429225,0.18559236668417398,0.06002860588053143
0.5863834464565053,0.9971896963512098,0.053876575623296064,0.12215688240517099,0.30648877247408784,0.15385287826638028,0.47590199193106986,0.17358221120859135,0.07551266618391336
0.5841957672077243,0.9887694152324944,0.04524441997586414,0.09098439836961472,0.36593738598429404,0.16054588656584515,0.4108572304589151,0.16016781078641,0.09221835999775145
0.5963671812829944,0.9698560824197193,0.03666147184883535,0.08305400571093931,0.40341513356012876,0.17194681249125232,0.2957807456195669,0.1518232402341457,0.10629350463415545
0.616045802518984,0.9535067247138393,0.05409758875926893,0.11391078636495608,0.40327659144207784,0.18023393844118618,0.17703591519187362,0.14816788873110384,0.11814113993223475
0.6216112460252624,0.9150128368356061,0.12413630555416491,0.1777803844569825,0.3713006699701261,0.17050176691431576,0.08772886417297027,0.14627065904078834,0.13273536043289277
0.599921416091822,0.8143962244541759,0.24632286833154443,0.24712411362571754,0.33179995609596824,0.1543576636164095,0.03583887915529636,0.14485409247685108,0.1574515051252387
0.5582176610723457,0.637465614790666,0.38261708455579096,0.29140729252800857,0.3110508237401348,0.15647258750374213,0.012202075471814003,0.14509058604600528,0.19908060465500707
0.5163672017808341,0.423179451012989,0.48597433669856,0.2997664168576852,0.32268504016583954,0.17428698435789974,0.004074289815062614,0.14927757913677808,0.2611099169162133
0.4935385041592661,0.2343633297844649,0.545656656369835,0.2828763018477914,0.3613139079994829,0.1815040325301726,0.0035168908726331584,0.15795227133925777,0.34248750410573936
0.4950387092602118,0.10635034411533083,0.5912478580910251,0.25373441563372784,0.40364935929648893,0.16172003646337754,0.008531938699243354,0.1689870385866454,0.4373824209074231
0.5046974183916028,0.03864809166539748,0.6511398806280936,0.21411601363847615,0.41953091291337186,0.12362472142479117,0.02081224059489426,0.1808822557120107,0.5343360110909431
0.4976034166188838,0.017689965105645297,0.7202781944129898,0.16054174796057066,0.3929853858699085,0.08967194293736588,0.042986463661604045,0.19491406772984293,0.6171869640163907
0.46570768467499746,0.026467471195981206,0.77143506309291765,0.0973752809203875,0.33615240261492635,0.07203482183497809,0.07732361650544985,0.21099911126630325,0.6689168954051151
0.425531587668745,0.04305687460336616,0.7829955730725632,0.03947569810277145,0.2791814939519567,0.06503961545620132,0.1276277739148028,0.22301602040204482,0.6772797514559776
0.3991742256118859,0.04946565054763428,0.7468924484878849,0.0038310553859756714,0.24685327596705633,0.06265764587205323,0.20129654304619984,0.22233754971531206,0.639222819887319
0.3933008211715336,0.045094661448522186,0.6618323599502234,0,0.24794825247419158,0.06700429335988678,0.304324545337043,0.20689224277465273,0.5619296264963861
0.3972044171910256,0.047176479472255985,0.5359268179997781,0.026044698370485148,0.2798767158346929,0.07675199082569992,0.42892858408535217,0.18435084348329522,0.4606370140797482
0.39818886118882,0.0756170783167399,0.395038935937997,0.07137589447143491,0.3304955208737189,0.08318406685832072,0.5460835877050806,0.1645257563631431,0.35473176505248233
0.3995770105901775,0.13574400325546218,0.2760192741699298,0.12343953146825727,0.3758027076062148,0.07892718320217607,0.61537118099489585,0.14902859128343687,0.26338015913485724
0.4221697732606163,0.21478458739232872,0.2079811187133743,0.1718157245356959,0.3896927716014248,0.06282289134209466,0.6086132304313855,0.13032408740732448,0.2013125623272273
0.4806874028019053,0.29483565965431846,0.20127047804809076,0.20688248377531196,0.36522116241663144,0.04012852708068657,0.5283056443135657,0.10191215892662833,0.1753851906572609
0.5571373398785311,0.3695405734442795,0.24643422083187916,0.21839000103454143,0.3243889975107976,0.019779260948538286,0.40458253951601464,0.06774906835835393,0.1829746516159367
0.6074258275541936,0.44312524129261405,0.3157224238108405,0.2002655369439855,0.30170081042282904,0.00777656253188375,0.27494398535650055,0.040541812419248334,0.21327554491991518
0.6018717920287405,0.5096308084415542,0.3717048293047578,0.15939890992610423,0.3144588753692533,0.0049009447296779925,0.16596497674453878,0.032770423346610546,0.251523388762233
0.5521469906502225,0.5468767370663181,0.38557276311525096,0.11910929369916483,0.3478392918146604,0.011686560481028665,0.08831777343140051,0.049930483920395334,0.28438094160251204
0.4907813633260229,0.5405925530244775,0.3522013690338808,0.11070465447813954,0.3700946346336604,0.03150375487060859,0.04082133061669195,0.08828743328651703,0.3036968399629151
0.4335802939481088,0.5018499351162806,0.2906409113769325,0.15566619430649847,0.36273391289588675,0.06573368530066866,0.016103747709316912,0.1352997726206322,0.30691843084020914
0.37385742249307935,0.4498513170770897,0.23169326708831714,0.24855882177376443,0.33458588415724905,0.10819681168211087,0.005338057778119142,0.1745487436833025,0.2949748015477333
0.30702720704565306,0.3864472910144572,0.20227562287644665,0.3529777282288943,0.308604551831948,0.1481197178224124,0.0014839480214632011,0.1962033117912022,0.2700898388056116
0.24763022735982815,0.30365088681850444,0.21819924307701033,0.41844642905003976,0.30081080618728273,0.17543436495476086,4.466343803960485e-4,0.20445468496310482,0.23524701499975145
0.221713511924119,0.2123639453647454,0.2868031252780269,0.4121501635313322,0.3125794787219539,0.18102936329776562,6.715738662879211e-4,0.2107375540738635,0.1949110442958715
0.24839705304394477,0.1441813980188893,0.4060244905662959,0.3420557484524046,0.33475681456474476,0.16008200247138382,0.0026089413167319124,0.21782310979717878,0.1553181050914002
0.32707193183996647,0.12541719000586368,0.551815507430735,0.25036035166992515,0.35193130152113344,0.12046744894322332,0.008958474842038731,0.21536135077547652,0.12322817104042866
0.4358748491715198,0.16328363915321117,0.6718849887680347,0.18452578354436508,0.34726537443302996,0.08231040147032542,0.025080496189228755,0.1942457192669622,0.10366117243970764
0.5387885761157168,0.252015877074197,0.7113639711952711,0.17267423420663477,0.31320472863225746,0.062050497341926046,0.05732905001669166,0.16005490396085567,0.09820549674283324
0.5980782495073675,0.3776710159730178,0.6574891982632064,0.2164600976579282,0.25964918990749497,0.05718136120849526,0.1075091259692662,0.12706562656912165,0.10507536899806076
0.5932723846809486,0.5130803432372487,0.5542931209757834,0.2949043600281715,0.20682974969544493,0.052138864874451185,0.16634599116454873,0.10319781094064114,0.12066040848259954
0.5370835901987036,0.6155523716172939,0.46818479097578614,0.3736370759648677,0.16835093757294783,0.038264926477287756,0.21383052826479856,0.08762405813361987,0.1412252802591659
0.46564616271434556,0.6464908002615276,0.44182303158145747,0.4195672772696159,0.14335753929234243,0.020902167750692032,0.23030281603049305,0.08154842303062958,0.16366717854495635
0.4063798877600951,0.6053798080009412,0.4764502342851415,0.41584521293586163,0.12464592729377079,0.008318795080128397,0.20988234256155483,0.09379041013940236,0.1854228898119175
0.36117963981817336,0.5408550650960053,0.5443906294145251,0.3688931290362656,0.1097075298450959,0.002401020994615083,0.16344428243164588,0.13178717634377318,0.20439424243211743
0.3221511361090315,0.5149896492603825,0.6135709971160033,0.3049349746987481,0.10145204128751292,5.026194905679088e-4,0.1095477240697463,0.18900354023071783,0.21941448893484078
0.29252818161750116,0.5453751751789266,0.6671768651973573,0.25759212660174213,0.10183558193712768,7.636932184427623e-5,0.06330227271734898,0.24450677313857416,0.23100368810584465
0.28585840379340827,0.5870248615930753,0.7047085135439143,0.2501027014370293,0.10918464431315811,8.386146805803063e-6,0.03137988643627347,0.27582961133405864,0.2419809737029941
0.308447737038211,0.5789079488893597,0.7276939181034217,0.28203632569715803,0.12069285971419541,6.209701267735512e-7,0.013206800576216482,0.2720149167516334,0.25779629417085
0.3447129488754019,0.4987498649186873,0.7323764775856918,0.33263453895820144,0.13423022684129918,0,0.004658650718402286,0.23721838739436116,0.2862924081271148
0.36037741696586856,0.36876894446331954,0.7174133791034026,0.3792034236779409,0.1479259548810418,3.245674417702713e-7,0.001359850638794714,0.18684419151046372,0.33600732241274833
0.325817864678051,0.23038191979813233,0.6901124786790446,0.4120925442682002,0.15976310494366275,5.856546561636961e-6,3.24895309415277e-4,0.13982230969384232,0.412383264339172
0.24085679165954213,0.12373616592914681,0.662142076731108,0.433612101377548,0.1676665783140858,6.453244516900806e-5,6.377685298322467e-5,0.1083380307684842,0.5130907675107003
0.13539344370890533,0.07088455406313603,0.6427624495184912,0.45083142997926234,0.1703944543549918,4.958759359808276e-4,1.6834836505311496e-5,0.09145005333420893,0.6256553422699588
0.046838831654647126,0.0679703109417261,0.6351849500928307,0.4758857678765287,0.16951748117307966,0.00268989702036382,4.6583006081181136e-5,0.07991938550333233,0.7302369594546556
0,0.10047044743993387,0.6362444016146452,0.5270941088204808,0.16948908458486017,0.010378853057642523,2.3410617971696658e-4,0.06726521634048734,0.8071588844484225
0.0026775674582318757,0.16295414380422032,0.6400115703000147,0.6167887556686722,0.17365056986760674,0.028764987332602875,9.668962923074411e-4,0.054164090165987694,0.8450613230404779
0.04714427231955618,0.259181072605174,0.6410328541133339,0.732091162176595,0.18115082179098219,0.05805922960918857,0.003208550239293072,0.04346495971790067,0.8447580809016914
0.1098934536179113,0.3852477265254131,0.6311142365004656,0.8319154815635194,0.19061761282595338,0.08715638118198485,0.008570729364952656,0.035676528178311157,0.8168362929813494
0.15831495566242268,0.5145251576053989,0.5965627456768492,0.8712783071469157,0.2053415828803815,0.10093357175240313,0.018468380939999904,0.03159623325139183,0.7750624582130264
0.17114653375276007,0.6092244127209355,0.5296604957741009,0.8341903455249822,0.22868907688707155,0.09653762020216691,0.032159440478313206,0.037133964987264595,0.7295536170947706
0.15798646371463368,0.6541864592345243,0.4480155778235734,0.7423252543873037,0.252870432927225,0.08452188155533621,0.045311899816184206,0.06247929563844968,0.6830255713803819
0.15507482432632763,0.6632556257061595,0.39526601752950113,0.630607324064423,0.2593210064208762,0.07298634942313804,0.051693866159232216,0.11489893069657851,0.6317249199100018
0.197926531466582,0.6470939385078489,0.41230678275975524,0.519226906628619,0.23522256394165547,0.061814412570358974,0.04775245201822645,0.1909947174573808,0.5704412295528649
0.2959676946331651,0.603313444147967,0.501782518630206,0.41248341737186606,0.18631224357483986,0.05417759962063786,0.03569272324152262,0.2744316578344139,0.49835716327444163
0.42772612182135017,0.5474280964298828,0.6182089601784677,0.3162251001578701,0.13158592993180346,0.05989056708451995,0.02155691936051071,0.3414183463665293,0.421441898174157
0.5529794652419895,0.5158920502274441,0.6945208062763588,0.24486178915265425,0.08991343555332576,0.08026510825422775,0.0104990943248349,0.3723665636705537,0.3494037983812468
0.6304057311417168,0.513424201445027,0.6862559846029271,0.21128175674013813,0.07266214740820182,0.09906545307291896,0.004114486850168057,0.36448828614287665,0.2895003496337154
0.6341377793693391,0.48727715080202855,0.6009341324656152,0.2167970536649324,0.08259388432825725,0.0993862251604181,0.0013024234430742204,0.3367171511801244,0.24381048582389467
0.5648229523893589,0.3879548142992247,0.4899923720684199,0.25117390310994486,0.11440024668095139,0.08615044986808386,3.883558753638353e-4,0.32034459981328367,0.21051494178495683
0.44973247060162297,0.23500162778802244,0.4080480450221788,0.29736955784626057,0.15717895439257712,0.08076876220680629,3.996429323519608e-4,0.3392533734248129,0.18718702638243462
0.3295198177258578,0.09391483791151704,0.3738106113644518,0.33630988059238753,0.19964521728500095,0.09547951763287853,0.0014324452370518736,0.3938059132777808,0.17322224719032664
0.23696673316391637,0.011650690228886791,0.3669552292397037,0.35229451925018157,0.2347039246865722,0.12463348900624593,0.004881743942427661,0.46060379018434994,0.17042370726186457
0.18072623840712754,0,0.3574153413919964,0.33760947903441624,0.2595855112487899,0.15998181384557217,0.013554541573018337,0.5078176479616192,0.18231335708084836
0.14712119051941294,0.056790905044037734,0.33389214762507335,0.2942802523713184,0.2720619640990179,0.19933376194462482,0.03052997721860165,0.5143588549854206,0.21269134543095972
0.11944503600663561,0.16688107707923758,0.3083729292201629,0.2333766699703712,0.2674292264122639,0.23365200695124325,0.055861462929711045,0.47972724721428117,0.26356849469273
0.0971135698450833,0.28606069146171853,0.2994233191785708,0.1711326759410342,0.2413618636992654,0.24034452014292312,0.08311627400789633,0.420164937350615,0.3330872416817103
0.09683046149993407,0.36161011753362376,0.3132979255962351,0.12168418891115702,0.19797563218285505,0.2052588854323718,0.10060210198814558,0.357699311078419,0.4147609881405352
0.13588661437404942,0.38198345738436035,0.3407471009623981,0.09188838734126259,0.15375043873104155,0.14625893200349085,0.09902763851103524,0.31126951058627284,0.498825839137009
0.21490780245052718,0.3766390960547769,0.36890263333605866,0.0834701592718005,0.12884511948367675,0.10146486555239337,0.07920927005140782,0.2926756614922672,0.574787307089913
0.31719049880619243,0.363992720688285,0.3914253297363464,0.09926935444068972,0.13117909668192992,0.0924590736941914,0.051419833744302576,0.30469608569404644,0.6333071486812957
0.42171015493631403,0.3378001510692794,0.40648068231064377,0.14574760278449272,0.14865806391262695,0.10606215091160484,0.02705102402998495,0.34019308974219287,0.6667229445044383
0.5107310099231192,0.30439415142231835,0.41030134675057023,0.22772290035932055,0.1581313258940608,0.11514912779330068,0.011516618924133169,0.38422898745620004,0.6693389582823577
0.5672151880581262,0.2956048999929275,0.39799479409124616,0.33831573404731113,0.14410503910767647,0.11056804401290131,0.003975894811218316,0.4199004276169027,0.6387366484251948
0.578138083550931,0.34124427638898647,0.36946317724141753,0.4535799545991571,0.11120016783327227,0.10515166559482039,0.0012028343783751809,0.4341425605874957,0.5775972231958654
0.5475088478287373,0.44301726250564016,0.3301668565466829,0.5412732422374426,0.08037236413790996,0.1137505060991247,7.890116455763189e-4,0.4195661591815088,0.494274235630831
0.498783599253921,0.5655714349823364,0.2864183080005978,0.580068994866245,0.07409219207604567,0.13944341843220018,0.0023305592949144156,0.3744267890424208,0.40118702705312576
0.4573579377805513,0.6537152758176589,0.24445357405568643,0.5709348967527573,0.10225966876071049,0.17532507342028159,0.007807003060697742,0.3048809459756786,0.3118554610007061
0.43463221637796656,0.6798076885163882,0.21532445358912497,0.5298770353514046,0.1548130084568667,0.21738947332650213,0.02169606689326461,0.22666084811844692,0.23800620319397034
0.4322942125010886,0.6678491340786772,0.21561626528427685,0.47452520356564887,0.2045309941088232,0.2733894132477993,0.04947498675214998,0.16037574946153588,0.1873874883212755
0.45337838754670834,0.6547162256956002,0.2570460986402258,0.4209366144493871,0.22413508894540976,0.34568474255172355,0.09315176842723281,0.12288115023736719,0.1622101752863944
0.49919019456710934,0.6507485435430693,0.3348135780009098,0.38691942356403636,0.20860338215252816,0.40765942886591106,0.14613135654379203,0.12165307241770584,0.15852168953790907
0.5563084403470321,0.6555936236540898,0.4302009920707297,0.38821130237321055,0.17940184859249822,0.41955934619064666,0.19355884158985343,0.1529765422584892,0.1675621532295532
0.5950767648618663,0.6800153868406621,0.525246379010463,0.426380851889047,0.16306050785140452,0.37187210255002684,0.2209155510107307,0.20252656425104035,0.17966089267246504
0.5890727035251406,0.7296599854041466,0.6126787682960532,0.48116500365410025,0.16745427712216546,0.2943239454874716,0.22377560936807753,0.2516024476890605,0.18919081996709847
0.5381695069077714,0.7894301113796685,0.6928081575400225,0.5196913609815419,0.1798792518721982,0.22145429942031108,0.20850048439902544,0.28850666534686736,0.1973372095734975
0.4690285978806465,0.8374657554407041,0.7621644872288961,0.5202990426727778,0.1824232018116987,0.1688531313937526,0.18425348543056225,0.3142427497535712,0.2102441324838908
0.41156909310024486,0.8647369730981801,0.8033032935790697,0.4902723060726353,0.1652401276743451,0.14094290685312424,0.15684964035810248,0.3352342667867328,0.23350084372329283
0.3766392560507787,0.8806405116461453,0.78872629494472,0.45742426765339234,0.12999068258474078,0.14281003296128497,0.12954211325605156,0.35184110845483996,0.2671047653545422
0.3558610199632534,0.9038856524662097,0.7051761692238571,0.44194812437062153,0.0871868740494188,0.17543753241356044,0.10492778334935632,0.3555187518184415,0.3049136037616411
0.3379733007339375,0.9431359230571953,0.5782921022738552,0.43759825375604955,0.05033117553911866,0.219685113334037,0.08391437962227448,0.3351544071541442,0.3389513596018105
0.3178612306365417,0.9847326702737718,0.46454314579187406,0.4207057181815064,0.02941374547377514,0.23820112957740475,0.0659485439657163,0.28542137023179787,0.3648154831224615
