genre,film,Normalised_time,Simplified
action,Guardians of the Galaxy Vol 2,19,-0.48597769971452964
action,Guardians of the Galaxy Vol 2,20,-0.43044774030748845
action,Guardians of the Galaxy Vol 2,21,-0.37265636230713883
action,Guardians of the Galaxy Vol 2,22,-0.31278688855758263
action,Guardians of the Galaxy Vol 2,23,-0.25104520486400694
action,Guardians of the Galaxy Vol 2,24,-0.18765969460270426
action,Guardians of the Galaxy Vol 2,25,-0.12288082914087739
action,Guardians of the Galaxy Vol 2,26,-0.056980405217425756
action,Guardians of the Galaxy Vol 2,27,0.009749573819993751
action,Guardians of the Galaxy Vol 2,28,0.07699837015040711
action,Guardians of the Galaxy Vol 2,29,0.1444383283037689
action,Guardians of the Galaxy Vol 2,30,0.21172702213765993
action,Guardians of the Galaxy Vol 2,31,0.27850971173311856
action,Guardians of the Galaxy Vol 2,32,0.3444220845289865
action,Guardians of the Galaxy Vol 2,33,0.4090932499067672
action,Guardians of the Galaxy Vol 2,34,0.47214895175604465
action,Guardians of the Galaxy Vol 2,35,0.5332149593729152
action,Guardians of the Galaxy Vol 2,36,0.5919205934420406
action,Guardians of the Galaxy Vol 2,37,0.6479023408893612
action,Guardians of the Galaxy Vol 2,38,0.7008075101198592
action,Guardians of the Galaxy Vol 2,39,0.750297876614991
action,Guardians of the Galaxy Vol 2,40,0.7960532680879311
action,Guardians of the Galaxy Vol 2,41,0.8377750384001685
action,Guardians of the Galaxy Vol 2,42,0.8751893802363826
action,Guardians of the Galaxy Vol 2,43,0.9080504281096557
action,Guardians of the Galaxy Vol 2,44,0.9361431056072733
action,Guardians of the Galaxy Vol 2,45,0.9592856738577764
action,Guardians of the Galaxy Vol 2,46,0.9773319419599684
action,Guardians of the Galaxy Vol 2,47,0.9901731045106923
action,Guardians of the Galaxy Vol 2,48,0.9977391763363235
action,Guardians of the Galaxy Vol 2,49,1
action,Guardians of the Galaxy Vol 2,50,0.9969658075410772
action,Guardians of the Galaxy Vol 2,51,0.988687324116891
action,Guardians of the Galaxy Vol 2,52,0.9752554076657143
action,Guardians of the Galaxy Vol 2,53,0.9568002252957428
action,Guardians of the Galaxy Vol 2,54,0.9334899737274462
action,Guardians of the Galaxy Vol 2,55,0.9055291576741273
action,Guardians of the Galaxy Vol 2,56,0.8731564464368693
action,Guardians of the Galaxy Vol 2,57,0.8366421351164481
action,Guardians of the Galaxy Vol 2,58,0.7962852426110751
action,Guardians of the Galaxy Vol 2,59,0.7524102838849775
action,Guardians of the Galaxy Vol 2,60,0.7053637587756574
action,Guardians of the Galaxy Vol 2,61,0.6555104037817352
action,Guardians of the Galaxy Vol 2,62,0.6032292567724642
action,Guardians of the Galaxy Vol 2,63,0.5489095873283334
action,Guardians of the Galaxy Vol 2,64,0.4929467474147866
action,Guardians of the Galaxy Vol 2,65,0.4357379982750189
action,Guardians of the Galaxy Vol 2,66,0.3776783697824668
action,Guardians of the Galaxy Vol 2,67,0.319156608011115
action,Guardians of the Galaxy Vol 2,68,0.26055126546714846
action,Guardians of the Galaxy Vol 2,69,0.20222698629675429
action,Guardians of the Galaxy Vol 2,70,0.14453103587239546
action,Guardians of the Galaxy Vol 2,71,0.08779012050642776
action,Guardians of the Galaxy Vol 2,72,0.0323075387006333
action,Guardians of the Galaxy Vol 2,73,-0.02163929962205413
action,Guardians of the Galaxy Vol 2,74,-0.07380095496693717
action,Guardians of the Galaxy Vol 2,75,-0.12395761623519785
action,Guardians of the Galaxy Vol 2,76,-0.17192031619442372
action,Guardians of the Galaxy Vol 2,77,-0.21753169246141868
action,Guardians of the Galaxy Vol 2,78,-0.26066628880801146
action,Guardians of the Galaxy Vol 2,79,-0.3012303984745762
action,Guardians of the Galaxy Vol 2,80,-0.33916145801786324
action,Guardians of the Galaxy Vol 2,81,-0.3744270069247726
action,Guardians of the Galaxy Vol 2,82,-0.40702323468929236
action,Guardians of the Galaxy Vol 2,83,-0.4369731431769176
action,Guardians of the Galaxy Vol 2,84,-0.4643243577954298
action,Guardians of the Galaxy Vol 2,85,-0.4891466261656495
action,Guardians of the Galaxy Vol 2,86,-0.5115290475610783
action,Guardians of the Galaxy Vol 2,87,-0.5315770802910565
action,Guardians of the Galaxy Vol 2,88,-0.5494093773780128
action,Guardians of the Galaxy Vol 2,89,-0.5651545032767992
action,Guardians of the Galaxy Vol 2,90,-0.5789475859661337
action,Guardians of the Galaxy Vol 2,91,-0.5909269594844034
action,Guardians of the Galaxy Vol 2,92,-0.6012308518732411
action,Guardians of the Galaxy Vol 2,93,-0.609994172534025
action,Guardians of the Galaxy Vol 2,94,-0.6173454512096193
action,Guardians of the Galaxy Vol 2,95,-0.6234039782040124
action,Guardians of the Galaxy Vol 2,96,-0.6282771920861596
action,Guardians of the Galaxy Vol 2,97,-0.6320583570433171
action,Guardians of the Galaxy Vol 2,98,-0.6348245673165358
action,Guardians of the Galaxy Vol 2,99,-0.6366351108398651
action,Guardians of the Galaxy Vol 2,100,-0.6375302183973014
action,Jurassic World,1,1
action,Jurassic World,2,0.9904589695297497
action,Jurassic World,3,0.9714865593914368
action,Jurassic World,4,0.943300502686836
action,Jurassic World,5,0.9062235018670493
action,Jurassic World,6,0.8606786190682805
action,Jurassic World,7,0.8071832403995649
action,Jurassic World,8,0.7463417066755773
action,Jurassic World,9,0.6788367234685988
action,Jurassic World,10,0.6054196819700572
action,Jurassic World,11,0.5269000387130058
action,Jurassic World,12,0.4441339164542173
action,Jurassic World,13,0.3580121002261154
action,Jurassic World,14,0.2694476115625972
action,Jurassic World,15,0.17936305003930952
action,Jurassic World,16,0.08867789445386842
action,Jurassic World,17,-0.0017040438434535732
action,Jurassic World,18,-0.09090682577371145
action,Jurassic World,19,-0.17809406358335256
action,Jurassic World,20,-0.2624798988360243
action,Jurassic World,21,-0.3433391154065083
action,Jurassic World,22,-0.4200162374420594
action,Jurassic World,23,-0.4919334784812852
action,Jurassic World,24,-0.5585974262129032
action,Jurassic World,25,-0.6196043674271595
action,Jurassic World,26,-0.6746441792445994
action,Jurassic World,27,-0.7235027353604697
action,Jurassic World,28,-0.7660627994611762
action,Jurassic World,29,-0.8023034017828673
action,Jurassic World,30,-0.8322977186163125
action,Jurassic World,31,-0.8562094980416168
action,Jurassic World,32,-0.8742880979315724
action,Jurassic World,33,-0.8868622239358036
action,Jurassic World,34,-0.8943324754087871
action,Jurassic World,35,-0.8971628257553852
action,Jurassic World,36,-0.8958711801473959
action,Jurassic World,37,-0.8910191677556463
action,Jurassic World,38,-0.8832013373224328
action,Jurassic World,39,-0.8730339338864597
action,Jurassic World,40,-0.8611434406272424
action,Jurassic World,41,-0.8481550730234031
action,Jurassic World,42,-0.8346814127708424
action,Jurassic World,43,-0.8213113661808413
action,Jurassic World,44,-0.8085996261202335
action,Jurassic World,45,-0.7970568080576151
action,Jurassic World,46,-0.7871404195777506
action,Jurassic World,47,-0.7792468090000967
action,Jurassic World,48,-0.7737042227058355
action,Jurassic World,49,-0.7707670826963562
action,Jurassic World,50,-0.7706115760625263
action,Jurassic World,51,-0.7733326267538556
action,Jurassic World,52,-0.778942297638054
action,Jurassic World,53,-0.7873696476902258
action,Jurassic World,54,-0.7984620456145716
action,Jurassic World,55,-0.8119879176534935
action,Jurassic World,56,-0.82764088415304915
action,Jurassic World,57,-0.8450452169976159
action,Jurassic World,58,-0.8637625286566313
action,Jurassic World,59,-0.8832995836413409
action,Jurassic World,60,-0.9031171049660552
action,Jurassic World,61,-0.9226394320352841
action,Jurassic World,62,-0.9412648724919794
action,Jurassic World,63,-0.9583765791834893
action,Jurassic World,64,-0.9733537747114942
action,Jurassic World,65,-0.9855831401684848
action,Jurassic World,66,-0.9944701817198263
action,Jurassic World,67,-0.9994503887145301
action,Jurassic World,68,-1
action,Jurassic World,69,-0.9956462010297473
action,Jurassic World,70,-0.9859765830957075
action,Jurassic World,71,-0.9706477074509097
action,Jurassic World,72,-0.9493926310338562
action,Jurassic World,73,-0.9220272667433225
action,Jurassic World,74,-0.8884554694854166
action,Jurassic World,75,-0.8486727592353964
action,Jurassic World,76,-0.802768613809069
action,Jurassic World,77,-0.7509272865840162
action,Jurassic World,78,-0.6934271276934441
action,Jurassic World,79,-0.630638410867586
action,Jurassic World,80,-0.5630196917456338
action,Jurassic World,81,-0.49111274675161143
action,Jurassic World,82,-0.4155361641527521
action,Jurassic World,83,-0.33697768034260933
action,Jurassic World,84,-0.2561853743748307
action,Jurassic World,85,-0.1739578520008599
action,Jurassic World,86,-0.09113356664763872
action,Jurassic World,87,-0.008579438653155802
action,Jurassic World,88,0.07282105456149424
action,Jurassic World,89,0.15218013604529523
action,Jurassic World,90,0.2286181474371043
action,Jurassic World,91,0.3012759376049785
action,Jurassic World,92,0.3693270318485604
action,Jurassic World,93,0.4319893947773956
action,Jurassic World,94,0.488536605979083
action,Jurassic World,95,0.5383082764307183
action,Jurassic World,96,0.5807195451469338
action,Jurassic World,97,0.6152695096175755
action,Jurassic World,98,0.6415484599472261
action,Jurassic World,99,0.6592438050108407
action,Jurassic World,100,0.6681445990959809
action,Jurassic World Fallen Kingdom,1,-0.4884002436638477
action,Jurassic World Fallen Kingdom,2,-0.47967662947002454
action,Jurassic World Fallen Kingdom,3,-0.46238958678620523
action,Jurassic World Fallen Kingdom,4,-0.4368567835438869
action,Jurassic World Fallen Kingdom,5,-0.4035480070132922
action,Jurassic World Fallen Kingdom,6,-0.3630772289214247
action,Jurassic World Fallen Kingdom,7,-0.31619222795067436
action,Jurassic World Fallen Kingdom,8,-0.2637619388692506
action,Jurassic World Fallen Kingdom,9,-0.20676173470611892
action,Jurassic World Fallen Kingdom,10,-0.1462568822310596
action,Jurassic World Fallen Kingdom,11,-0.08338444099070119
action,Jurassic World Fallen Kingdom,12,-0.019333901800967834
action,Jurassic World Fallen Kingdom,13,0.04467311850839395
action,Jurassic World Fallen Kingdom,14,0.10740379349870577
action,Jurassic World Fallen Kingdom,15,0.1676352716245617
action,Jurassic World Fallen Kingdom,16,0.22417578084849676
action,Jurassic World Fallen Kingdom,17,0.27588530605495976
action,Jurassic World Fallen Kingdom,18,0.3216954982207305
action,Jurassic World Fallen Kingdom,19,0.3606284860727018
action,Jurassic World Fallen Kingdom,20,0.39181427805815305
action,Jurassic World Fallen Kingdom,21,0.41450646459929397
action,Jurassic World Fallen Kingdom,22,0.42809595745405393
action,Jurassic World Fallen Kingdom,23,0.4321225341348045
action,Jurassic World Fallen Kingdom,24,0.42628399025314434
action,Jurassic World Fallen Kingdom,25,0.4104427408085445
action,Jurassic World Fallen Kingdom,26,0.38462975221598583
action,Jurassic World Fallen Kingdom,27,0.3490457296246119
action,Jurassic World Fallen Kingdom,28,0.30405952813568615
action,Jurassic World Fallen Kingdom,29,0.2502038011820198
action,Jurassic World Fallen Kingdom,30,0.18816794387062874
action,Jurassic World Fallen Kingdom,31,0.11878843280465068
action,Jurassic World Fallen Kingdom,32,0.04303670609084165
action,Jurassic World Fallen Kingdom,33,-0.03799523277000205
action,Jurassic World Fallen Kingdom,34,-0.12311126626178015
action,Jurassic World Fallen Kingdom,35,-0.21102941493978078
action,Jurassic World Fallen Kingdom,36,-0.3004016059311033
action,Jurassic World Fallen Kingdom,37,-0.38983464828232883
action,Jurassic World Fallen Kingdom,38,-0.47791208518677397
action,Jurassic World Fallen Kingdom,39,-0.5632165779270997
action,Jurassic World Fallen Kingdom,40,-0.6443524666285155
action,Jurassic World Fallen Kingdom,41,-0.7199681487986119
action,Jurassic World Fallen Kingdom,42,-0.7887779182082258
action,Jurassic World Fallen Kingdom,43,-0.849582913929933
action,Jurassic World Fallen Kingdom,44,-0.9012908421927559
action,Jurassic World Fallen Kingdom,45,-0.9429341519410626
action,Jurassic World Fallen Kingdom,46,-0.9736863683243119
action,Jurassic World Fallen Kingdom,47,-0.9928763164330254
action,Jurassic World Fallen Kingdom,48,-1
action,Jurassic World Fallen Kingdom,49,-0.9947299360005455
action,Jurassic World Fallen Kingdom,50,-0.9769217855463952
action,Jurassic World Fallen Kingdom,51,-0.9466181635579066
action,Jurassic World Fallen Kingdom,52,-0.9040495537586526
action,Jurassic World Fallen Kingdom,53,-0.8496323008738814
action,Jurassic World Fallen Kingdom,54,-0.7839636978167519
action,Jurassic World Fallen Kingdom,55,-0.7078142313908355
action,Jurassic World Fallen Kingdom,56,-0.6221170949027344
action,Jurassic World Fallen Kingdom,57,-0.5279551193560603
action,Jurassic World Fallen Kingdom,58,-0.426545315902803
action,Jurassic World Fallen Kingdom,59,-0.31922126031037
action,Jurassic World Fallen Kingdom,60,-0.20741358475743732
action,Jurassic World Fallen Kingdom,61,-0.09262887274906606
action,Jurassic World Fallen Kingdom,62,0.023572721145520337
action,Jurassic World Fallen Kingdom,63,0.13960078409626653
action,Jurassic World Fallen Kingdom,64,0.25385853210567655
action,Jurassic World Fallen Kingdom,65,0.3647669030993179
action,Jurassic World Fallen Kingdom,66,0.4707884834191123
action,Jurassic World Fallen Kingdom,67,0.5704508966418029
action,Jurassic World Fallen Kingdom,68,0.6623692909663963
action,Jurassic World Fallen Kingdom,69,0.7452675744353785
action,Jurassic World Fallen Kingdom,70,0.8179980657811108
action,Jurassic World Fallen Kingdom,71,0.8795592524397802
action,Jurassic World Fallen Kingdom,72,0.9291113758873806
action,Jurassic World Fallen Kingdom,73,0.965989597485621
action,Jurassic World Fallen Kingdom,74,0.9897145349703924
action,Jurassic World Fallen Kingdom,75,1
action,Jurassic World Fallen Kingdom,76,0.996757810180009
action,Jurassic World Fallen Kingdom,77,0.9800995940284252
action,Jurassic World Fallen Kingdom,78,0.9503355537384195
action,Jurassic World Fallen Kingdom,79,0.9079701976133754
action,Jurassic World Fallen Kingdom,80,0.8536951009578082
action,Jurassic World Fallen Kingdom,81,0.7883788002755767
action,Jurassic World Fallen Kingdom,82,0.7130539701343843
action,Jurassic World Fallen Kingdom,83,0.6289020743069023
action,Jurassic World Fallen Kingdom,84,0.537235722132956
action,Jurassic World Fallen Kingdom,85,0.4394789968478594
action,Jurassic World Fallen Kingdom,86,0.337146054327927
action,Jurassic World Fallen Kingdom,87,0.23181831781749773
action,Jurassic World Fallen Kingdom,88,0.12512061629604188
action,Jurassic World Fallen Kingdom,89,0.018696630870852715
action,Jurassic World Fallen Kingdom,90,-0.08581597532456553
action,Jurassic World Fallen Kingdom,91,-0.18681036296072184
action,Jurassic World Fallen Kingdom,92,-0.2827348779153668
action,Jurassic World Fallen Kingdom,93,-0.37211659459418556
action,Jurassic World Fallen Kingdom,94,-0.4535836798059585
action,Jurassic World Fallen Kingdom,95,-0.525886233726413
action,Jurassic World Fallen Kingdom,96,-0.587915287711215
action,Jurassic World Fallen Kingdom,97,-0.6387196669153088
action,Jurassic World Fallen Kingdom,98,-0.6775204584065878
action,Jurassic World Fallen Kingdom,99,-0.7037228622194946
action,Jurassic World Fallen Kingdom,100,-0.7169252430085328
action,Spider-Man Far from Home,1,0.9600800630933437
action,Spider-Man Far from Home,2,0.9497358902437667
action,Spider-Man Far from Home,3,0.9292056945669958
action,Spider-Man Far from Home,4,0.8988032330321116
action,Spider-Man Far from Home,5,0.8589928242498117
action,Spider-Man Far from Home,6,0.8103818819786501
action,Spider-Man Far from Home,7,0.7537111473842666
action,Spider-Man Far from Home,8,0.6898427769798685
action,Spider-Man Far from Home,9,0.6197464776577684
action,Spider-Man Far from Home,10,0.5444839116475615
action,Spider-Man Far from Home,11,0.46519162210423737
action,Spider-Man Far from Home,12,0.38306275389347966
action,Spider-Man Far from Home,13,0.2993278636194725
action,Spider-Man Far from Home,14,0.21523512772033615
action,Spider-Man Far from Home,15,0.1320302673000644
action,Spider-Man Far from Home,16,0.05093651311433245
action,Spider-Man Far from Home,17,-0.02686506629751728
action,Spider-Man Far from Home,18,-0.10025455593654753
action,Spider-Man Far from Home,19,-0.16819119840435326
action,Spider-Man Far from Home,20,-0.2297301195729765
action,Spider-Man Far from Home,21,-0.2840375050026497
action,Spider-Man Far from Home,22,-0.3304039808602728
action,Spider-Man Far from Home,23,-0.36825598166777185
action,Spider-Man Far from Home,24,-0.3971649192945379
action,Spider-Man Far from Home,25,-0.41685400269343686
action,Spider-Man Far from Home,26,-0.427202595408785
action,Spider-Man Far from Home,27,-0.42824803726138116
action,Spider-Man Far from Home,28,-0.4201848972144778
action,Spider-Man Far from Home,29,-0.4033616655999577
action,Spider-Man Far from Home,30,-0.3782749349807628
action,Spider-Man Far from Home,31,-0.34556115928929443
action,Spider-Man Far from Home,32,-0.3059861198686976
action,Spider-Man Far from Home,33,-0.2604322640326123
action,Spider-Man Far from Home,34,-0.20988411615817482
action,Spider-Man Far from Home,35,-0.15541199258652993
action,Spider-Man Far from Home,36,-0.09815427922379616
action,Spider-Man Far from Home,37,-0.039298554269664665
action,Spider-Man Far from Home,38,0.019938142428784777
action,Spider-Man Far from Home,39,0.07832957760279968
action,Spider-Man Far from Home,40,0.13466080528058644
action,Spider-Man Far from Home,41,0.1877485307816189
action,Spider-Man Far from Home,42,0.23646102987226936
action,Spider-Man Far from Home,43,0.2797373012947997
action,Spider-Man Far from Home,44,0.31660514233876436
action,Spider-Man Far from Home,45,0.34619785353741395
action,Spider-Man Far from Home,46,0.3677692996887856
action,Spider-Man Far from Home,47,0.38070707989434727
action,Spider-Man Far from Home,48,0.3845435887799402
action,Spider-Man Far from Home,49,0.3789647840538277
action,Spider-Man Far from Home,50,0.3638165115479657
action,Spider-Man Far from Home,51,0.33910827731626725
action,Spider-Man Far from Home,52,0.30501439662357566
action,Spider-Man Far from Home,53,0.26187249111741573
action,Spider-Man Far from Home,54,0.210179347477905
action,Spider-Man Far from Home,55,0.15058419272656276
action,Spider-Man Far from Home,56,0.08387948248026134
action,Spider-Man Far from Home,57,0.010989338111868863
action,Spider-Man Far from Home,58,-0.06704419360436242
action,Spider-Man Far from Home,59,-0.1490768498238575
action,Spider-Man Far from Home,60,-0.23387958965114175
action,Spider-Man Far from Home,61,-0.3201574925276117
action,Spider-Man Far from Home,62,-0.40656982480087467
action,Spider-Man Far from Home,63,-0.4917509629701857
action,Spider-Man Far from Home,64,-0.5743318476433736
action,Spider-Man Far from Home,65,-0.6529616328767587
action,Spider-Man Far from Home,66,-0.7263291914563924
action,Spider-Man Far from Home,67,-0.7931841378897064
action,Spider-Man Far from Home,68,-0.8523570374009308
action,Spider-Man Far from Home,69,-0.9027784809672386
action,Spider-Man Far from Home,70,-0.9434967232194827
action,Spider-Man Far from Home,71,-0.9736936016057988
action,Spider-Man Far from Home,72,-0.9926984812471907
action,Spider-Man Far from Home,73,-1
action,Spider-Man Far from Home,74,-0.9952554219151954
action,Spider-Man Far from Home,75,-0.9782974440263699
action,Spider-Man Far from Home,76,-0.9491383406359915
action,Spider-Man Far from Home,77,-0.90797137039204
action,Spider-Man Far from Home,78,-0.8551694138135969
action,Spider-Man Far from Home,79,-0.7912808518731291
action,Spider-Man Far from Home,80,-0.7170227391041788
action,Spider-Man Far from Home,81,-0.6332713668057482
action,Spider-Man Far from Home,82,-0.5410503526000847
action,Spider-Man Far from Home,83,-0.44151643123136175
action,Spider-Man Far from Home,84,-0.3359431574635494
action,Spider-Man Far from Home,85,-0.22570276468181671
action,Spider-Man Far from Home,86,-0.11224645180891402
action,Spider-Man Far from Home,87,0.002916604040377191
action,Spider-Man Far from Home,88,0.11824119151842583
action,Spider-Man Far from Home,89,0.23216863264991328
action,Spider-Man Far from Home,90,0.34314963094518625
action,Spider-Man Far from Home,91,0.4496670520253623
action,Spider-Man Far from Home,92,0.5502582892957613
action,Spider-Man Far from Home,93,0.6435368731241418
action,Spider-Man Far from Home,94,0.7282129931984673
action,Spider-Man Far from Home,95,0.8031126200841703
action,Spider-Man Far from Home,96,0.8671949332212232
action,Spider-Man Far from Home,97,0.9195677883691802
action,Spider-Man Far from Home,98,0.9595009874244878
action,Spider-Man Far from Home,99,0.9864371471349784
action,Spider-Man Far from Home,100,1
action,Spider-Man Homecoming,1,-0.7088960504174452
action,Spider-Man Homecoming,2,-0.7066818864417064
action,Spider-Man Homecoming,3,-0.7022795209209662
action,Spider-Man Homecoming,4,-0.6957406169555704
action,Spider-Man Homecoming,5,-0.6871420171977496
action,Spider-Man Homecoming,6,-0.6765849681655356
action,Spider-Man Homecoming,7,-0.6641940971186859
action,Spider-Man Homecoming,8,-0.6501161509072891
action,Spider-Man Homecoming,9,-0.6345185084022644
action,Spider-Man Homecoming,10,-0.6175874802146786
action,Spider-Man Homecoming,11,-0.5995264113892558
action,Spider-Man Homecoming,12,-0.5805536045993426
action,Spider-Man Homecoming,13,-0.5609000830596318
action,Spider-Man Homecoming,14,-0.5408072138942074
action,Spider-Man Homecoming,15,-0.5205242140372879
action,Spider-Man Homecoming,16,-0.5003055618903836
action,Spider-Man Homecoming,17,-0.4804083389019139
action,Spider-Man Homecoming,18,-0.46108952596487296
action,Spider-Man Homecoming,19,-0.44260328003789273
action,Spider-Man Homecoming,20,-0.4251982166798284
action,Spider-Man Homecoming,21,-0.4091147242445544
action,Spider-Man Homecoming,22,-0.39458233530962983
action,Spider-Man Homecoming,23,-0.38181718051053504
action,Spider-Man Homecoming,24,-0.3710195493238263
action,Spider-Man Homecoming,25,-0.36237158149237303
action,Spider-Man Homecoming,26,-0.35603511172025226
action,Spider-Man Homecoming,27,-0.3521496889922481
action,Spider-Man Homecoming,28,-0.35083079040335163
action,Spider-Man Homecoming,29,-0.35216824772915756
action,Spider-Man Homecoming,30,-0.356224903142103
action,Spider-Man Homecoming,31,-0.3630355084962925
action,Spider-Man Homecoming,32,-0.37260588048174237
action,Spider-Man Homecoming,33,-0.3849123217051471
action,Spider-Man Homecoming,34,-0.39990131540778595
action,Spider-Man Homecoming,35,-0.4174894991020266
action,Spider-Man Homecoming,36,-0.43756391991694377
action,Spider-Man Homecoming,37,-0.4599825719124909
action,Spider-Man Homecoming,38,-0.4845752130725034
action,Spider-Man Homecoming,39,-0.511144457142023
action,Spider-Man Homecoming,40,-0.5394671329564877
action,Spider-Man Homecoming,41,-0.5692959014417462
action,Spider-Man Homecoming,42,-0.6003611180667345
action,Spider-Man Homecoming,43,-0.6323729262267748
action,Spider-Man Homecoming,44,-0.6650235648457983
action,Spider-Man Homecoming,45,-0.6979898714306072
action,Spider-Man Homecoming,46,-0.7309359599086627
action,Spider-Man Homecoming,47,-0.763516050850805
action,Spider-Man Homecoming,48,-0.7953774301382903
action,Spider-Man Homecoming,49,-0.8261635107945311
action,Spider-Man Homecoming,50,-0.8555169715793601
action,Spider-Man Homecoming,51,-0.883082945048838
action,Spider-Man Homecoming,52,-0.908512227126221
action,Spider-Man Homecoming,53,-0.9314644798171496
action,Spider-Man Homecoming,54,-0.9516113985397223
action,Spider-Man Homecoming,55,-0.9686398156310769
action,Spider-Man Homecoming,56,-0.9822547119372754
action,Spider-Man Homecoming,57,-0.9921821089912798
action,Spider-Man Homecoming,58,-0.9981718151310257
action,Spider-Man Homecoming,59,-1
action,Spider-Man Homecoming,60,-0.9974715731982554
action,Spider-Man Homecoming,61,-0.9904223444019953
action,Spider-Man Homecoming,62,-0.9787209440323761
action,Spider-Man Homecoming,63,-0.9622704855144585
action,Spider-Man Homecoming,64,-0.9410099523090244
action,Spider-Man Homecoming,65,-0.9149152952050743
action,Spider-Man Homecoming,66,-0.8840002278096122
action,Spider-Man Homecoming,67,-0.8483167107425816
action,Spider-Man Homecoming,68,-0.807955117716189
action,Spider-Man Homecoming,69,-0.7630440794259188
action,Spider-Man Homecoming,70,-0.7137500039809244
action,Spider-Man Homecoming,71,-0.660276275429331
action,Spider-Man Homecoming,72,-0.6028621347639906
action,Spider-Man Homecoming,73,-0.5417812506007944
action,Spider-Man Homecoming,74,-0.47733998947951195
action,Spider-Man Homecoming,75,-0.40987539842101184
action,Spider-Man Homecoming,76,-0.3397529149601334
action,Spider-Man Homecoming,77,-0.26736382233663303
action,Spider-Man Homecoming,78,-0.19312246984458448
action,Spider-Man Homecoming,79,-0.11746328049194721
action,Spider-Man Homecoming,80,-0.040837570086407204
action,Spider-Man Homecoming,81,0.03628979637745422
action,Spider-Man Homecoming,82,0.11344388361777935
action,Spider-Man Homecoming,83,0.19014327154019695
action,Spider-Man Homecoming,84,0.2659037175258605
action,Spider-Man Homecoming,85,0.3402418649808021
action,Spider-Man Homecoming,86,0.41267896707260365
action,Spider-Man Homecoming,87,0.48274459433215666
action,Spider-Man Homecoming,88,0.5499802948268884
action,Spider-Man Homecoming,89,0.6139431759178955
action,Spider-Man Homecoming,90,0.6742093771950295
action,Spider-Man Homecoming,91,0.7303774050364884
action,Spider-Man Homecoming,92,0.7820713003560076
action,Spider-Man Homecoming,93,0.8289436124716898
action,Spider-Man Homecoming,94,0.8706781536441266
action,Spider-Man Homecoming,95,0.9069925106735965
action,Spider-Man Homecoming,96,0.9376402920004732
action,Spider-Man Homecoming,97,0.9624130910014108
action,Spider-Man Homecoming,98,0.9811421485962588
action,Spider-Man Homecoming,99,0.9936997008552655
action,Spider-Man Homecoming,100,1
action,Suicide Squad,1,1
action,Suicide Squad,2,0.992331215781254
action,Suicide Squad,3,0.9770563447228189
action,Suicide Squad,4,0.9543001870051739
action,Suicide Squad,5,0.9242484629179903
action,Suicide Squad,6,0.8871460549009234
action,Suicide Squad,7,0.8432946933937049
action,Suicide Squad,8,0.7930501115692083
action,Suicide Squad,9,0.7368186997169759
action,Suicide Squad,10,0.6750536953666155
action,Suicide Squad,11,0.6082509501271309
action,Suicide Squad,12,0.5369443186119507
action,Suicide Squad,13,0.46170071866901363
action,Suicide Squad,14,0.38311491539668396
action,Suicide Squad,15,0.3018040840631455
action,Suicide Squad,16,0.21840220903105556
action,Suicide Squad,17,0.1335543771008545
action,Suicide Squad,18,0.04791102431415628
action,Suicide Squad,19,-0.03787780479917491
action,Suicide Squad,20,-0.12316812728387905
action,Suicide Squad,21,-0.20732756428722865
action,Suicide Squad,22,-0.2897407012495723
action,Suicide Squad,23,-0.36981421360689903
action,Suicide Squad,24,-0.4469817090772775
action,Suicide Squad,25,-0.5207082413502389
action,Suicide Squad,26,-0.5904944542181436
action,Suicide Squad,27,-0.6558803198237811
action,Suicide Squad,28,-0.716448439686757
action,Suicide Squad,29,-0.7718268824466903
action,Suicide Squad,30,-0.8216915377551115
action,Suicide Squad,31,-0.8657679713895625
action,Suicide Squad,32,-0.9038327723811929
action,Suicide Squad,33,-0.9357143886695981
action,Suicide Squad,34,-0.9612934534552849
action,Suicide Squad,35,-0.9805026099424465
action,Suicide Squad,36,-0.9933258474870285
action,Suicide Squad,37,-0.9997973672254133
action,Suicide Squad,38,-1
action,Suicide Squad,39,-0.9940632037672512
action,Suicide Squad,40,-0.9821606716250255
action,Suicide Squad,41,-0.9645075850891738
action,Suicide Squad,42,-0.9413575502512249
action,Suicide Squad,43,-0.9129992569334734
action,Suicide Squad,44,-0.8797529029062001
action,Suicide Squad,45,-0.8419664266329345
action,Suicide Squad,46,-0.8000115928599091
action,Suicide Squad,47,-0.754279975668931
action,Suicide Squad,48,-0.7051788833796899
action,Suicide Squad,49,-0.6531272689359706
action,Suicide Squad,50,-0.5985516681646004
action,Suicide Squad,51,-0.5418822065867255
action,Suicide Squad,52,-0.483548713323927
action,Suicide Squad,53,-0.4239769781174517
action,Suicide Squad,54,-0.3635851846122703
action,Suicide Squad,55,-0.3027805498968701
action,Suicide Squad,56,-0.24195619688553627
action,Suicide Squad,57,-0.18148828253490334
action,Suicide Squad,58,-0.12173340115436349
action,Suicide Squad,59,-0.06302627825437646
action,Suicide Squad,60,-0.0056777665309016845
action,Suicide Squad,61,0.05002684823998815
action,Suicide Squad,62,0.10382922737609324
action,Suicide Squad,63,0.15549904514504354
action,Suicide Squad,64,0.2048347433883111
action,Suicide Squad,65,0.25166398127071954
action,Suicide Squad,66,0.2958437895476882
